locus,concept,concept_type,ambiguity_level,query_condition,query_count,catholic_score,secular_score,catholic_alignment_score,top_catholic_rate,mean_nearest_catholic_rank,mean_nearest_secular_rank
Sin Grace and Redemption,penance,sacramental_moral,low,neutral,3,0.36022459069887797,0.3183412810166677,0.04188330968221029,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,penance,sacramental_moral,low,theological,3,0.35017812649408975,0.3035485674937566,0.046629559000333165,1.0,1.0,3.0
Sin Grace and Redemption,personal sin,moral_doctrinal,medium,neutral,3,0.3519966294368108,0.24070062239964804,0.1112960070371628,1.0,1.0,4.0
Sin Grace and Redemption,personal sin,moral_doctrinal,medium,theological,3,0.31387495597203574,0.20110884656508765,0.11276610940694809,1.0,1.0,3.6666666666666665
Sin Grace and Redemption,reconciliation,moral_sacramental,medium,neutral,3,0.33451893130938215,0.3285956194003423,0.00592331190903983,0.3333333333333333,2.0,1.3333333333333333
Sin Grace and Redemption,reconciliation,moral_sacramental,medium,theological,3,0.3651457905769348,0.24112519025802612,0.12402060031890871,1.0,1.0,4.666666666666667
Sin Grace and Redemption,redemption,doctrinal,medium,neutral,3,0.3880593220392863,0.24052179455757142,0.1475375274817149,1.0,1.0,5.0
Sin Grace and Redemption,redemption,doctrinal,medium,theological,3,0.36163616379102076,0.18326132794221242,0.17837483584880828,1.0,1.0,5.333333333333333
Sin Grace and Redemption,repentance,moral_spiritual,medium,neutral,3,0.3620514531930288,0.2639063348372777,0.09814511835575103,1.0,1.0,4.0
Sin Grace and Redemption,repentance,moral_spiritual,medium,theological,3,0.3354111115137736,0.2202201763788859,0.11519093513488769,1.0,1.0,4.0
Sin Grace and Redemption,salvation,doctrinal,medium,neutral,3,0.4182939827442169,0.22420261104901631,0.1940913716952006,1.0,1.0,6.0
Sin Grace and Redemption,salvation,doctrinal,medium,theological,3,0.38429679870605465,0.14878226121266683,0.23551453749338783,1.0,1.0,6.0
Sin Grace and Redemption,sanctification,doctrinal,low,neutral,3,0.4306981980800629,0.26091951330502827,0.16977868477503458,1.0,1.0,5.333333333333333
Sin Grace and Redemption,sanctification,doctrinal,low,theological,3,0.3981450080871582,0.22667873998483024,0.171466268102328,1.0,1.0,6.0
Sin Grace and Redemption,shame,psychological_moral,high,neutral,3,0.22966318527857463,0.35296277701854706,-0.1232995917399724,0.0,4.0,1.0
Sin Grace and Redemption,shame,psychological_moral,high,theological,3,0.2559720496336619,0.2794245531161626,-0.02345250348250071,1.0,1.0,2.0
Sin Grace and Redemption,sin,moral_doctrinal,medium,neutral,3,0.3443472782770793,0.20598530769348145,0.13836197058359784,1.0,1.0,6.0
Sin Grace and Redemption,sin,moral_doctrinal,medium,theological,3,0.3190767159064611,0.17218819111585618,0.1468885247906049,1.0,1.0,6.0
Sin Grace and Redemption,temptation,moral_spiritual,medium,neutral,3,0.3032660841941834,0.2590556174516678,0.04421046674251555,1.0,1.0,2.3333333333333335
Sin Grace and Redemption,temptation,moral_spiritual,medium,theological,3,0.3101872503757477,0.1921049639582634,0.11808228641748426,1.0,1.0,4.666666666666667
Sin Grace and Redemption,transgression,moral_juridical,medium,neutral,3,0.35895585417747494,0.2536658982435862,0.10528995593388878,1.0,1.0,4.0
Sin Grace and Redemption,transgression,moral_juridical,medium,theological,3,0.39927599032719935,0.2212783396244049,0.1779976507027944,1.0,1.0,6.0
Sin Grace and Redemption,venial sin,doctrinal,low,neutral,3,0.24660483226180077,0.2886034722129504,-0.041998639951149636,0.3333333333333333,1.6666666666666667,1.3333333333333333
Sin Grace and Redemption,venial sin,doctrinal,low,theological,3,0.24639615565538406,0.2893952742218971,-0.04299911856651306,1.0,1.0,2.0
