embedding_id,umap_x,umap_y,umap_z
embedding_01081,8.856908798,0.535335183,2.929209709
embedding_01082,8.827054024,0.504258275,2.955568075
embedding_01083,8.617495537,0.369947791,2.946959972
embedding_01084,10.546903610,-1.943801761,-2.427837849
embedding_01085,10.440298080,-2.092956305,-2.319656610
embedding_01086,10.473320007,-2.057236433,-2.351217747
embedding_01087,10.625556946,-1.833244085,-2.508668184
embedding_01088,8.376928329,0.600105286,5.983294010
embedding_01089,8.346524239,0.547260940,6.039725780
embedding_01090,8.350266457,0.521786571,6.042829037
embedding_01091,8.416832924,0.649146795,5.948536396
embedding_01092,8.443607330,3.389800549,-0.505067408
embedding_01093,8.413012505,3.362896442,-0.546390295
embedding_01094,8.386631012,3.328994274,-0.568078160
embedding_01095,8.565785408,3.502223492,-0.336167872
embedding_01096,11.085612297,1.554965854,-1.672705889
embedding_01097,11.098490715,1.599855900,-1.619898319
embedding_01098,11.113732338,1.621095181,-1.594733715
embedding_01099,11.109146118,1.404556751,-1.918773174
embedding_01100,14.311423302,-1.115816712,-0.281208664
embedding_01101,14.126058578,-0.737291932,-0.212582558
embedding_01102,14.120500565,-0.722241879,-0.214293569
embedding_01103,14.348076820,-1.187103987,-0.278097481
embedding_01104,14.669511795,-1.822740674,0.022581231
embedding_01105,14.756543159,-1.945039153,0.157966405
embedding_01106,14.759074211,-1.950046062,0.163673982
embedding_01107,14.563700676,-1.686088800,-0.117292225
embedding_01108,8.506608963,1.688974738,0.055758413
embedding_01109,8.473988533,1.657010317,0.053566772
embedding_01110,8.501224518,1.681726575,0.039443418
embedding_01111,8.594187737,1.781156182,0.075049438
embedding_01112,3.176575422,3.865392447,-10.334403038
embedding_01113,3.204465151,3.910682678,-10.437724113
embedding_01114,3.191516161,3.883691072,-10.376946449
embedding_01115,3.193593025,3.879459381,-10.291078568
embedding_01116,-5.752376556,0.831760824,-1.689276934
embedding_01117,-5.725564003,0.803677261,-1.734814048
embedding_01118,-5.678358078,0.830824077,-1.604689002
embedding_01119,-5.915589809,0.771193564,-1.780784845
embedding_01120,-5.514604568,0.516172707,-1.449191332
embedding_01121,-5.831774712,0.834839165,-1.761078238
embedding_01122,-5.647890091,0.711590290,-1.407153606
embedding_01123,-5.631072044,0.687335312,-1.456855178
embedding_01124,-5.622324944,0.721599281,-1.636530876
embedding_01125,-5.575873852,0.755997956,-1.609879494
embedding_01126,-5.598753452,0.685650527,-1.641996145
embedding_01127,-5.571464539,0.876247525,-1.763254762
embedding_01128,-5.495402336,0.485692412,-1.616775036
embedding_01129,-5.843152046,0.821362495,-1.728546619
embedding_01130,-5.805928230,0.862790883,-1.754657865
embedding_01131,-5.611535549,0.701982081,-1.525022745
embedding_01132,-5.684000015,0.736478329,-1.521676898
embedding_01133,-5.620347500,0.534535348,-1.602911353
embedding_01134,-5.686380386,0.695833921,-1.529292345
embedding_01135,-5.734938145,0.833798945,-1.616581082
embedding_01136,-5.862231731,0.929494143,-1.344812512
embedding_01137,-5.500597954,0.576118350,-1.484528780
embedding_01138,-5.564162254,0.639980316,-1.382369637
embedding_01139,-5.690193653,0.734375119,-1.655776978
embedding_01140,-5.674617290,0.780611694,-1.706279159
embedding_01141,-5.720554352,0.798702717,-1.603889585
embedding_01142,-5.761022091,0.914489686,-1.362938523
embedding_01143,-5.627845287,0.706133544,-1.437416077
embedding_01144,-5.593430996,0.805895925,-1.585345030
embedding_01145,-5.872490406,0.931629181,-1.462851763
embedding_01146,-5.785406113,0.888854086,-1.272916079
embedding_01147,-5.716623306,0.767437577,-1.658610940
embedding_01148,-5.510111332,0.702987313,-1.527417779
embedding_01149,-5.583381653,0.590591431,-1.582310557
embedding_01150,-5.941551208,0.722922564,-1.846693635
embedding_01151,-5.675362587,0.630387068,-1.749320984
embedding_01152,-5.516123772,0.536886275,-1.478104830
embedding_01153,-5.533604145,0.769366264,-1.551994085
embedding_01154,-5.638239384,0.553705335,-1.650696039
embedding_01155,-5.814733982,0.727002740,-1.796809673
embedding_01156,-5.721753597,0.855123699,-1.275363564
embedding_01157,-5.788552761,0.587944448,-1.699641824
embedding_01158,-5.630037308,0.641404808,-1.452954173
embedding_01159,-5.795057297,0.794755220,-1.348760247
embedding_01160,-5.834628105,0.868017256,-1.541816354
embedding_01161,-5.883842468,0.887627482,-1.554746509
embedding_01162,-5.711316109,0.748170435,-1.541396022
embedding_01163,-5.583866596,0.740857601,-1.584965706
embedding_01164,-5.590481758,0.567879319,-1.499769211
embedding_01165,-5.701258183,0.750022590,-1.272804737
embedding_01166,-5.854078770,0.939212859,-1.401654959
embedding_01167,-5.587140083,0.528884530,-1.609870672
embedding_01168,-5.667237759,0.530917764,-1.734619737
embedding_01169,-5.479166508,0.525930524,-1.575742602
embedding_01170,-5.465109348,0.640657365,-1.535478234
embedding_01171,-5.777976990,0.851938665,-1.731705904
embedding_01172,-5.475421429,0.798414171,-1.590615749
embedding_01173,-5.588912010,0.806323111,-1.681608796
embedding_01174,-5.479349613,0.800573587,-1.645397544
embedding_01175,-5.829037666,0.749463320,-1.728342891
embedding_01176,-5.769248486,0.841382802,-1.562218070
embedding_01177,-5.574178219,0.569102108,-1.565761566
embedding_01178,-5.486336231,0.491003513,-1.629556060
embedding_01179,-5.540178299,0.591113508,-1.489643574
embedding_01180,-5.569674492,0.631028295,-1.566231608
embedding_01181,-5.861787319,0.793710649,-1.770226359
embedding_01182,-5.745751858,0.863683939,-1.267906427
embedding_01183,-5.391302586,0.749835134,-1.432295084
embedding_01184,-5.688551426,0.612137914,-1.516488791
embedding_01185,-5.649796963,0.647358894,-1.450489640
embedding_01186,-5.643007755,0.660870910,-1.391097307
embedding_01187,-5.728981972,0.792426467,-1.687303782
embedding_01188,-5.573035240,0.558264554,-1.653154016
embedding_01189,-5.899057865,0.872255504,-1.656355619
embedding_01190,-5.905364037,0.780185938,-1.734777689
embedding_01191,-5.963035583,0.730910957,-1.833552241
embedding_01192,-5.933287144,0.748104692,-1.800110102
embedding_01193,-5.637519360,0.598907411,-1.628352284
embedding_01194,-5.829647541,0.867692113,-1.501301169
embedding_01195,-5.784098625,0.832255542,-1.631270409
embedding_01196,-5.436495781,0.422977805,-1.535006881
embedding_01197,-5.806588173,0.849202991,-1.749431014
embedding_01198,-5.926950455,0.862491012,-1.741158724
embedding_01199,-5.883324623,0.813390732,-1.823829174
embedding_01200,-5.504957676,0.760879874,-1.663262844
embedding_01201,-5.576611996,0.757715106,-1.646033049
embedding_01202,-5.766773701,0.555855155,-1.620771408
embedding_01203,-5.873865128,0.669985116,-1.763512373
embedding_01204,-5.512813091,0.579741061,-1.482947826
embedding_01205,-5.719637871,0.743517458,-1.494573712
embedding_01206,-5.630310059,0.692689121,-1.735443592
embedding_01207,-5.396909714,0.414077312,-1.570165396
embedding_01208,-5.738450050,0.792940736,-1.341996789
embedding_01209,-5.771333218,0.861591876,-1.328512073
embedding_01210,-5.656723022,0.673821151,-1.688417792
embedding_01211,-5.661113262,0.663774729,-1.516428232
embedding_01212,-5.574131489,0.562600493,-1.635760546
embedding_01213,-5.673947334,0.719176173,-1.635800242
embedding_01214,-5.574212551,0.580723166,-1.509032369
embedding_01215,-5.590572357,0.595267117,-1.478194594
embedding_01216,14.126390457,5.250417233,0.957301617
embedding_01217,14.196664810,5.171618938,0.856729805
embedding_01218,14.204825401,5.160604000,0.854604602
embedding_01219,14.048453331,5.301268578,1.055826902
embedding_01220,11.247194290,1.756826282,-2.653541565
embedding_01221,11.157196999,1.862980962,-2.789320469
embedding_01222,11.194035530,1.827370882,-2.785873890
embedding_01223,11.302118301,1.522067189,-2.477638960
embedding_01224,5.913648129,2.548116922,-4.989046097
embedding_01225,5.908188343,2.557528734,-5.012536049
embedding_01226,12.310344696,5.776006699,-3.605731964
embedding_01227,13.384218216,5.648012161,-5.331700325
embedding_01228,5.907667637,2.534292698,-4.979109764
embedding_01229,11.508300781,0.173575029,4.036788940
embedding_01230,12.409914017,8.508489609,3.422853470
embedding_01231,14.876403809,6.407170296,-4.200846195
embedding_01232,14.363547325,3.334357023,0.236558527
embedding_01233,10.625199318,2.154219151,-2.762716055
embedding_01234,6.366938114,1.678422570,-4.585636139
embedding_01235,3.741319180,5.720720291,-2.356826067
embedding_01236,6.194299221,1.805884719,-4.313729286
embedding_01237,4.481602669,4.874332428,-2.756892920
embedding_01238,9.981149673,5.172835350,-1.994499922
embedding_01239,12.033380508,5.322511196,-3.886367559
embedding_01240,13.154903412,4.406889915,-4.157783508
embedding_01241,11.416433334,5.334410191,-3.341520309
embedding_01242,9.876942635,0.788786411,-3.245107174
embedding_01243,9.678942680,8.362400055,3.365574121
embedding_01244,9.560672760,2.040842772,5.899937630
embedding_01245,11.242376328,4.607994556,0.198483884
embedding_01246,13.078536034,-1.033463955,-1.615306258
embedding_01247,11.806076050,7.278284550,-0.834347069
embedding_01248,12.581750870,3.205851078,-1.739536047
embedding_01249,9.186183929,7.596811295,2.988299608
embedding_01250,0.333471388,3.102762699,-2.215232611
embedding_01251,11.360637665,4.599750042,4.369749069
embedding_01252,12.488652229,-0.919629455,-2.540013075
embedding_01253,14.238183975,3.607771397,0.282866597
embedding_01254,6.243147373,3.947409153,-3.904799223
embedding_01255,12.588070869,-0.670769155,-0.119743243
embedding_01256,12.134202957,-0.989625037,-3.943835258
embedding_01257,10.339440346,4.006230831,4.685451508
embedding_01258,8.708892822,6.444618702,-4.298468590
embedding_01259,8.135348320,3.341461897,-0.110339031
embedding_01260,10.176437378,-0.439262152,5.623309135
embedding_01261,5.454081535,4.381164074,2.025496721
embedding_01262,12.467685699,7.761584282,3.456984758
embedding_01263,8.680694580,4.480134010,-3.398135424
embedding_01264,8.380865097,4.440856934,-0.642432928
embedding_01265,8.913893700,0.576058805,2.904288054
embedding_01266,10.418694496,-2.119951963,-2.300422668
embedding_01267,8.370753288,0.535469830,6.069656849
embedding_01268,8.349381447,3.328969002,-0.518346429
embedding_01269,11.068066597,1.667524457,-1.599262595
embedding_01270,14.107060432,-0.751809657,-0.178888217
embedding_01271,14.787970543,-1.983278990,0.199103117
embedding_01272,8.438341141,1.632846951,0.061031532
embedding_01273,3.222420931,3.916442871,-10.395599365
embedding_01274,14.221606255,5.100752354,0.822983325
embedding_01275,11.112666130,1.858103156,-2.745841503
embedding_01276,13.496223450,-1.324251533,-1.395833850
embedding_01277,13.201745033,4.253064632,3.196791172
embedding_01278,10.909211159,1.292910218,3.704909801
embedding_01279,14.210169792,4.978975773,3.489840508
embedding_01280,13.213985443,6.998605728,3.402385712
embedding_01281,13.194603920,7.366371155,-4.954004765
embedding_01282,6.156279087,2.771838665,-4.046267033
embedding_01283,6.997644424,6.448779106,-3.813587427
embedding_01284,7.492399216,6.520609379,-3.890900135
embedding_01285,10.027648926,-0.641217947,5.504630089
embedding_01286,3.766891003,-3.195557594,-5.762517929
embedding_01287,11.731675148,7.060068607,2.467416286
embedding_01288,14.464465141,5.140524387,3.671298742
embedding_01289,6.470020771,3.494714975,-7.268758774
embedding_01290,11.793892860,6.949186802,5.371297836
embedding_01291,11.743120193,1.060659647,9.306983948
embedding_01292,12.249210358,-0.408294916,-3.280723572
embedding_01293,8.693494797,6.562190533,-5.034517288
embedding_01294,12.793901443,2.976357937,3.391805172
embedding_01295,14.146482468,4.276137829,0.607836127
embedding_01296,9.850118637,7.274271011,-2.990957260
embedding_01297,9.331419945,-5.058702946,2.938606262
embedding_01298,8.088551521,6.839881420,2.263377428
embedding_01299,15.709230423,-2.417893171,-0.891003370
embedding_01300,11.149430275,0.362141341,4.469023705
embedding_01301,11.824272156,-0.063390851,3.009152889
embedding_01302,9.491934776,1.495723963,5.879286289
embedding_01303,11.802810669,6.523343563,2.314599276
embedding_01304,14.209387779,1.419415116,0.257538348
embedding_01305,13.786140442,2.390938759,6.634857655
embedding_01306,14.059040070,5.383107662,1.521722794
embedding_01307,13.709506035,5.914938450,-4.129916668
embedding_01308,11.917800903,-0.102675669,2.468637228
embedding_01309,9.508611679,1.498970389,2.161746502
embedding_01310,5.507945538,2.666615009,-3.879604578
embedding_01311,5.348848343,4.413654327,-3.089823723
embedding_01312,7.183255672,0.343523800,5.719115734
embedding_01313,10.774191856,3.002950907,7.326800823
embedding_01314,10.301145554,5.881453991,-3.216979742
embedding_01315,14.655138016,3.014427662,0.078248926
embedding_01316,10.708123207,5.711582184,1.237755299
embedding_01317,10.120058060,13.729954720,5.814139843
embedding_01318,10.588674545,0.574733973,-3.184516907
embedding_01319,11.181539536,-0.401394486,-3.886121035
embedding_01320,6.360966206,6.001214981,2.390966654
embedding_01321,10.663802147,5.589013100,4.218375206
embedding_01322,7.987323284,4.731321335,-0.136255980
embedding_01323,4.329476833,7.036013126,-0.722493470
embedding_01324,12.070992470,7.579797268,-1.189594626
embedding_01325,11.238999367,5.107177734,-1.588645458
embedding_01326,11.521985054,0.160807103,4.033712864
embedding_01327,11.551542282,0.134016886,3.994898558
embedding_01328,12.438142776,8.575874329,3.461030006
embedding_01329,12.420712471,8.521738052,3.438645601
embedding_01330,14.840545654,6.371640205,-4.241568089
embedding_01331,14.852560043,6.378972530,-4.231527805
embedding_01332,14.390199661,3.326626539,0.232956648
embedding_01333,14.328204155,3.345579624,0.191680551
embedding_01334,10.686357498,2.168496132,-2.799582243
embedding_01335,10.664647102,2.109527588,-2.792801619
embedding_01336,6.384542942,1.687149048,-4.607933998
embedding_01337,6.405007362,1.697634339,-4.621857643
embedding_01338,3.686628342,5.769416809,-2.313173532
embedding_01339,3.712897778,5.747925758,-2.340533018
embedding_01340,6.216197014,1.805891633,-4.353448391
embedding_01341,6.193946838,1.792864561,-4.321069717
embedding_01342,4.438613892,4.918853283,-2.714115620
embedding_01343,4.478981018,4.870737553,-2.763751030
embedding_01344,12.297829628,5.748833656,-3.628988266
embedding_01345,12.279489517,5.722968102,-3.622254848
embedding_01346,9.959162712,5.163093567,-1.988072395
embedding_01347,9.983422279,5.176075459,-2.005526066
embedding_01348,12.076755524,5.281113148,-3.917305231
embedding_01349,12.048094749,5.291930199,-3.865061998
embedding_01350,13.154831886,4.454572201,-4.197854519
embedding_01351,13.165331841,4.444847584,-4.191421986
embedding_01352,11.400656700,5.320031643,-3.309916496
embedding_01353,11.398096085,5.335526943,-3.325262785
embedding_01354,9.863207817,0.769988239,-3.261914015
embedding_01355,9.908194542,0.769411325,-3.261765003
embedding_01356,9.725399971,8.407491684,3.365739107
embedding_01357,9.729632378,8.416679382,3.373700857
embedding_01358,9.549765587,2.041430235,5.916948318
embedding_01359,9.563257217,2.049704552,5.897096157
embedding_01360,11.237154961,4.621408463,0.200481519
embedding_01361,11.243511200,4.645262241,0.212738723
embedding_01362,13.159233093,-1.109158993,-1.660655737
embedding_01363,13.086646080,-1.047835946,-1.629534841
embedding_01364,11.841374397,7.323221207,-0.865271211
embedding_01365,11.821269035,7.301058769,-0.849811137
embedding_01366,12.591934204,3.212676048,-1.783685684
embedding_01367,12.626257896,3.242887497,-1.790434718
embedding_01368,9.173586845,7.606184483,2.994614124
embedding_01369,9.191303253,7.589571476,2.989526749
embedding_01370,0.305531979,3.127961159,-2.190217733
embedding_01371,0.307925791,3.125357151,-2.192866325
embedding_01372,11.397122383,4.624183655,4.346248150
embedding_01373,11.371218681,4.607234001,4.368010044
embedding_01374,12.442547798,-0.881763637,-2.539149284
embedding_01375,12.428972244,-0.879667222,-2.549767494
embedding_01376,14.243960381,3.603904486,0.272930980
embedding_01377,14.235950470,3.590321302,0.263123393
embedding_01378,6.247626305,3.930992126,-3.900696993
embedding_01379,6.240219593,3.955662489,-3.907913446
embedding_01380,12.585834503,-0.674418449,-0.127704576
embedding_01381,12.590016365,-0.687010944,-0.100602277
embedding_01382,13.343272209,5.618384361,-5.369802475
embedding_01383,13.383154869,5.651824951,-5.331789970
embedding_01384,12.136493683,-0.960214198,-3.987066746
embedding_01385,12.129481316,-0.978887677,-3.984312057
embedding_01386,10.278280258,4.053572655,4.633867264
embedding_01387,10.284086227,4.052555084,4.637500763
embedding_01388,8.745331764,6.416427612,-4.281370163
embedding_01389,8.741281509,6.421423912,-4.286050320
embedding_01390,8.147631645,3.358516455,-0.070756003
embedding_01391,8.158985138,3.397233248,-0.085329264
embedding_01392,10.153803825,-0.423627019,5.673760414
embedding_01393,10.142568588,-0.459734619,5.675191402
embedding_01394,5.417875290,4.342076302,1.980262280
embedding_01395,5.406671047,4.329965591,1.972844601
embedding_01396,12.454667091,7.795223236,3.446789980
embedding_01397,12.448512077,7.777770996,3.460530043
embedding_01398,8.679081917,4.491850853,-3.410103559
embedding_01399,8.658596992,4.490663528,-3.405982494
embedding_01400,8.410520554,4.409485817,-0.673984826
embedding_01401,8.378991127,4.462531090,-0.631220579
embedding_01402,8.922307968,0.592965722,2.886678219
embedding_01403,8.889269829,0.562561691,2.907890081
embedding_01404,10.430741310,-2.101587296,-2.322618723
embedding_01405,10.415326118,-2.117166281,-2.298260450
embedding_01406,8.368706703,0.484171301,6.093335629
embedding_01407,8.363862038,0.497352302,6.081033230
embedding_01408,8.334011078,3.307420254,-0.567742169
embedding_01409,8.334411621,3.324801445,-0.533663630
embedding_01410,11.060015678,1.674852610,-1.608715177
embedding_01411,11.049414635,1.648298979,-1.594895601
embedding_01412,14.099097252,-0.710684121,-0.219892412
embedding_01413,14.113162041,-0.709038019,-0.192578629
embedding_01414,14.769223213,-1.963401556,0.177950472
embedding_01415,14.797057152,-1.960497379,0.173678041
embedding_01416,8.435497284,1.614852071,0.077492699
embedding_01417,8.458738327,1.637619019,0.056514166
embedding_01418,3.213968515,3.909615993,-10.425642967
embedding_01419,3.139001131,3.837522745,-10.487727165
embedding_01420,14.245796204,5.127906799,0.808394194
embedding_01421,14.246696472,5.080344677,0.775474012
embedding_01422,11.130100250,1.899881005,-2.764372110
embedding_01423,11.198649406,1.845494509,-2.743021488
embedding_01424,13.486352921,-1.313570380,-1.407228470
embedding_01425,13.513401031,-1.340660930,-1.380947113
embedding_01426,13.241371155,4.203411102,3.227883101
embedding_01427,13.231150627,4.212178707,3.217886209
embedding_01428,10.946328163,1.315117002,3.732887506
embedding_01429,10.918460846,1.284972191,3.703474283
embedding_01430,14.251881599,4.917171955,3.532104015
embedding_01431,14.234535217,4.970476627,3.500385523
embedding_01432,13.195796967,7.008490086,3.399946928
embedding_01433,13.194795609,7.026157856,3.418448448
embedding_01434,13.175606728,7.385082722,-4.971349239
embedding_01435,13.193523407,7.359817982,-4.950911999
embedding_01436,6.145670414,2.715493917,-4.050260544
embedding_01437,6.128951073,2.728682280,-4.043218613
embedding_01438,7.006574631,6.458398819,-3.818189859
embedding_01439,7.032945633,6.473936558,-3.835157394
embedding_01440,7.450792313,6.521381855,-3.891409874
embedding_01441,7.479523659,6.482006073,-3.854776382
embedding_01442,10.039555550,-0.642486334,5.490490913
embedding_01443,10.026456833,-0.633016765,5.515930653
embedding_01444,3.778126240,-3.205642700,-5.752346516
embedding_01445,3.751720190,-3.180258751,-5.778899670
embedding_01446,11.766322136,7.033713341,2.423899412
embedding_01447,11.725940704,7.088765621,2.462856293
embedding_01448,14.466568947,5.159504890,3.663676262
embedding_01449,14.461251259,5.184969902,3.682393312
embedding_01450,6.446917534,3.473248720,-7.289535999
embedding_01451,6.459128380,3.485949516,-7.281020641
embedding_01452,11.806558609,6.963203907,5.357708454
embedding_01453,11.806723595,6.970903873,5.373156548
embedding_01454,11.749504089,1.053287387,9.303026199
embedding_01455,11.715087891,1.085369468,9.338068962
embedding_01456,12.228688240,-0.372619331,-3.241850376
embedding_01457,12.276680946,-0.397736222,-3.291083336
embedding_01458,8.695558548,6.558227539,-5.049735546
embedding_01459,8.690102577,6.565851212,-5.055087566
embedding_01460,12.754887581,2.919602156,3.429303885
embedding_01461,12.788891792,2.960059881,3.399248123
embedding_01462,14.113332748,4.352921486,0.660878658
embedding_01463,14.132233620,4.276579857,0.614993393
embedding_01464,9.851669312,7.295143127,-2.986477613
embedding_01465,9.826522827,7.262750626,-3.014611006
embedding_01466,9.264587402,-5.122508049,3.006132364
embedding_01467,9.316856384,-5.072375298,2.953856945
embedding_01468,8.038431168,6.800005913,2.220372200
embedding_01469,8.041606903,6.806708813,2.230373621
embedding_01470,15.684864998,-2.395565510,-0.873824954
embedding_01471,15.731339455,-2.440149546,-0.909973383
embedding_01472,11.150904655,0.372383744,4.457645893
embedding_01473,11.169852257,0.360101521,4.477139473
embedding_01474,11.824010849,-0.082895130,2.973076105
embedding_01475,11.812817574,-0.071863152,3.003674984
embedding_01476,9.503672600,1.491099715,5.865025520
embedding_01477,9.546256065,1.547091246,5.888681412
embedding_01478,11.821237564,6.509037018,2.309276819
embedding_01479,11.804376602,6.585033894,2.339920521
embedding_01480,14.249603271,1.448582172,0.262883812
embedding_01481,14.231800079,1.460352898,0.239736065
embedding_01482,13.785177231,2.385618448,6.630724907
embedding_01483,13.814225197,2.402214050,6.663057804
embedding_01484,14.007607460,5.349093914,1.589084625
embedding_01485,14.025473595,5.345601559,1.578240752
embedding_01486,13.697830200,5.890275478,-4.105883121
embedding_01487,13.688287735,5.878653049,-4.094921589
embedding_01488,11.947668076,-0.140348688,2.474523783
embedding_01489,11.885357857,-0.075498670,2.520902634
embedding_01490,9.506037712,1.499030113,2.154872894
embedding_01491,9.527928352,1.497766614,2.161428928
embedding_01492,5.455116272,2.622724295,-3.890601397
embedding_01493,5.467552185,2.646196127,-3.875633001
embedding_01494,5.369321823,4.393801689,-3.109437704
embedding_01495,5.319362164,4.432391167,-3.076743364
embedding_01496,7.179781437,0.341351539,5.719311714
embedding_01497,7.191910267,0.344615281,5.719532013
embedding_01498,10.710028648,2.965190649,7.272389889
embedding_01499,10.761983871,3.011737108,7.318505764
embedding_01500,10.308624268,5.878035545,-3.237079620
embedding_01501,10.313295364,5.858415604,-3.238770962
embedding_01502,14.697840691,2.973948240,0.055690143
embedding_01503,14.653100014,3.022482872,0.081490159
embedding_01504,10.693850517,5.693436146,1.212585330
embedding_01505,10.715541840,5.694005489,1.226783156
embedding_01506,10.137594223,13.713129997,5.821649075
embedding_01507,10.158252716,13.691527367,5.852108955
embedding_01508,10.564514160,0.577398777,-3.235281229
embedding_01509,10.592774391,0.576607883,-3.197238445
embedding_01510,11.162952423,-0.428707868,-3.856803656
embedding_01511,11.163455009,-0.427194893,-3.841280222
embedding_01512,6.412222862,6.042856216,2.431416750
embedding_01513,6.398860455,6.029558659,2.409044743
embedding_01514,10.683714867,5.624189854,4.248012543
embedding_01515,10.698196411,5.641924858,4.267539978
embedding_01516,7.976854801,4.744446754,-0.149000064
embedding_01517,7.991196632,4.732776165,-0.135403812
embedding_01518,4.368526936,7.005227566,-0.687550783
embedding_01519,4.344406128,7.028984070,-0.709901512
embedding_01520,12.115305901,7.626857281,-1.203126073
embedding_01521,12.132147789,7.644045353,-1.223388314
embedding_01522,11.224409103,5.101329803,-1.595460773
embedding_01523,11.243776321,5.076973915,-1.614770770
embedding_01524,12.323550224,5.785910130,-3.618493319
embedding_01525,13.391296387,5.659922600,-5.317086697
embedding_01526,5.909410477,2.537390232,-4.989479542
embedding_01527,11.572621346,0.110530972,3.995891809
embedding_01528,12.428688049,8.553522110,3.445624828
embedding_01529,14.839791298,6.376576900,-4.238277912
embedding_01530,14.336887360,3.302794456,0.184599400
embedding_01531,10.663653374,2.129846096,-2.770431995
embedding_01532,6.366531849,1.643976808,-4.590269089
embedding_01533,3.667288542,5.789627552,-2.295944452
embedding_01534,6.198147297,1.801739454,-4.307965755
embedding_01535,4.456411839,4.889508247,-2.739020109
embedding_01536,9.964889526,5.165169716,-1.988866925
embedding_01537,12.010994911,5.347659588,-3.912803173
embedding_01538,13.152399063,4.427251816,-4.186081409
embedding_01539,11.412824631,5.339861870,-3.357012272
embedding_01540,9.832327843,0.812042952,-3.223340750
embedding_01541,9.730292320,8.403643608,3.352636099
embedding_01542,9.588473320,2.101362705,5.900213718
embedding_01543,11.203464508,4.640264988,0.182211533
embedding_01544,13.053714752,-1.024531484,-1.655346513
embedding_01545,11.824399948,7.306297779,-0.811006010
embedding_01546,12.602985382,3.220996141,-1.762881994
embedding_01547,9.171271324,7.584074497,2.978030443
embedding_01548,0.306959867,3.125597000,-2.192355633
embedding_01549,11.351940155,4.581335545,4.386465549
embedding_01550,12.459787369,-0.910734594,-2.523180723
embedding_01551,14.209242821,3.605501413,0.239350423
embedding_01552,6.267853260,3.918434858,-3.887672901
embedding_01553,12.563821793,-0.660473049,-0.139048368
embedding_01554,12.133815765,-1.020801187,-3.949898958
embedding_01555,10.284263611,4.042666435,4.642929077
embedding_01556,8.739567757,6.427204609,-4.292454243
embedding_01557,8.161760330,3.367802382,-0.009968520
embedding_01558,10.248677254,-0.367859811,5.677494049
embedding_01559,5.434248447,4.359082222,2.008941650
embedding_01560,12.437675476,7.811242580,3.438614130
embedding_01561,8.651782990,4.513671875,-3.439027309
embedding_01562,8.388543129,4.461671352,-0.645594060
embedding_01563,8.872449875,0.552445412,2.911024332
embedding_01564,10.441952705,-2.090899467,-2.322980881
embedding_01565,8.320744514,0.452001870,6.127491474
embedding_01566,8.385592461,3.291394711,-0.573801875
embedding_01567,11.058782578,1.661019564,-1.565544128
embedding_01568,14.126646042,-0.742601871,-0.206299901
embedding_01569,14.769051552,-1.954456687,0.161208108
embedding_01570,8.473865509,1.653368831,0.070667967
embedding_01571,3.208932877,3.902299166,-10.408422470
embedding_01572,14.227934837,5.124171257,0.822484970
embedding_01573,11.174080849,1.882724524,-2.777436733
embedding_01574,13.523782730,-1.345220566,-1.372644782
embedding_01575,13.208666801,4.241195679,3.218183756
embedding_01576,10.928854942,1.313549638,3.710808754
embedding_01577,14.192284584,4.943178654,3.490715265
embedding_01578,13.212557793,6.989165783,3.387188911
embedding_01579,13.166584969,7.399320126,-4.987642288
embedding_01580,6.155282974,2.780605793,-4.031369209
embedding_01581,6.997862339,6.462081432,-3.822960615
embedding_01582,7.501305580,6.481373787,-3.845054865
embedding_01583,10.043484688,-0.641671181,5.500923157
embedding_01584,3.789276600,-3.217423201,-5.740780354
embedding_01585,11.706581116,7.112477303,2.472830057
embedding_01586,14.446349144,5.154088974,3.642483473
embedding_01587,6.480769634,3.503262281,-7.256272316
embedding_01588,11.805502892,6.960631847,5.384397984
embedding_01589,11.753658295,1.048645854,9.299890518
embedding_01590,12.291469574,-0.396184623,-3.293911457
embedding_01591,8.688343048,6.583919048,-5.078804016
embedding_01592,12.748523712,2.916268349,3.440733671
embedding_01593,14.104914665,4.360264301,0.667842686
embedding_01594,9.848253250,7.305314541,-2.984293222
embedding_01595,9.321323395,-5.069718361,2.949916124
embedding_01596,8.077692032,6.836255074,2.255313635
embedding_01597,15.702632904,-2.411813259,-0.881005049
embedding_01598,11.165154457,0.354089051,4.470396996
embedding_01599,11.836146355,-0.097880870,2.997661114
embedding_01600,9.532751083,1.455156565,5.850377560
embedding_01601,11.807620049,6.475559711,2.300221920
embedding_01602,14.202120781,1.381220818,0.258286566
embedding_01603,13.805491447,2.407018185,6.653442860
embedding_01604,14.010036469,5.339531422,1.584696412
embedding_01605,13.733366966,5.915734291,-4.137286186
embedding_01606,11.901034355,-0.090321377,2.478152514
embedding_01607,9.490580559,1.527327061,2.130642414
embedding_01608,5.487426281,2.667259693,-3.840117455
embedding_01609,5.345678806,4.408376217,-3.132288933
embedding_01610,7.194329739,0.356733024,5.700077534
embedding_01611,10.774304390,3.002624035,7.322583199
embedding_01612,10.343703270,5.831745148,-3.263884783
embedding_01613,14.681262016,2.977448463,0.054921970
embedding_01614,10.674212456,5.646666527,1.166890979
embedding_01615,10.156075478,13.694087982,5.850030899
embedding_01616,10.603993416,0.573238373,-3.183597565
embedding_01617,11.182397842,-0.442570060,-3.885100365
embedding_01618,6.403893471,6.043190002,2.427847624
