audit_id,concept,condition,paraphrase_count,mean_s_c,min_s_c,max_s_c,mean_s_r,min_s_r,max_s_r,mean_cas,min_cas,max_cas,cas_standard_deviation,positive_cas_proportion
natural_law_natural_science,natural law,explicit_catholic,3,0.879796479021397,0.8764228538114192,0.8825666831055488,0.4923495712875096,0.4723926028836183,0.507759861783781,0.38744690773388735,0.3686629920276382,0.4101740802219304,0.021034604020612076,1.0
natural_law_natural_science,natural law,integrative,3,0.6841283303377258,0.6645806144027705,0.7026148761772145,0.6929195399981399,0.6792586243680955,0.7062606788764444,-0.008791209660414067,-0.021071178443252,0.0093755594273347,0.016054338202257927,0.3333333333333333
moral_agency_decision_capacity,moral agency,natural_general,3,0.6363494324966056,0.6253394370244666,0.64679210394199,0.7995642199853576,0.7895902694137621,0.8065394677354494,-0.16321478748875198,-0.1656461662835012,-0.1597473637934593,0.0030828573565910857,0.0
moral_agency_decision_capacity,moral agency,natural_ambiguous,3,0.5458703784243809,0.4873570767298085,0.6038016002072251,0.5338403619004827,0.5133343745852944,0.5477056843046247,0.012030016523898132,-0.0603486075748162,0.0904672256219306,0.07559023564490794,0.6666666666666666
moral_agency_decision_capacity,moral agency,label_free_theological,3,0.8114145014216473,0.8055878382618361,0.8149126141514809,0.6111659078644406,0.597326718016834,0.6202772798884624,0.20024859355720662,0.1896941125738107,0.2175858961346468,0.015132511329373136,1.0
moral_agency_decision_capacity,moral agency,explicit_catholic,3,0.9156504912677644,0.9091541718425284,0.9223740995616668,0.5708194675933149,0.5688193149215092,0.5726089937856917,0.34483102367444934,0.3381240777697843,0.3497651057759751,0.006019606948015006,1.0
moral_agency_decision_capacity,moral agency,integrative,3,0.7676237810315917,0.7274210491238148,0.7931993205720037,0.7222899957514531,0.7041790530167749,0.7397992759895365,0.04533378528013843,0.0045293908757668,0.0890202675552288,0.04231910778108302,1.0
license_legal_permission,license,natural_general,3,0.3949891540199304,0.3626191770639175,0.4218181648312607,0.7483509346612999,0.7446494712780353,0.7552413869558835,-0.3533617806413694,-0.3825427686860634,-0.3334232221246228,0.02583116995578571,0.0
license_legal_permission,license,natural_ambiguous,3,0.4190086772825416,0.3441856888961596,0.5600863420879804,0.4458188532076978,0.4003671585621109,0.4725634719776337,-0.026810175925156204,-0.1117719282198639,0.0875228701103466,0.10284264111921605,0.3333333333333333
license_legal_permission,license,label_free_theological,3,0.7899830072566353,0.7789146688980177,0.7964369938979381,0.368957971649897,0.359500808085991,0.37896484525678,0.4210250356067382,0.3999498236412377,0.4369361858119471,0.01902625546590289,1.0
license_legal_permission,license,explicit_catholic,3,0.9175100289630537,0.906427016032682,0.9234509662476534,0.34838377948407406,0.3411670946655978,0.358077242909165,0.5691262494789795,0.5483497731235171,0.5822838715820555,0.018204833551498746,1.0
license_legal_permission,license,integrative,3,0.703959236588866,0.6856359803078741,0.7304812183859468,0.5984279788805255,0.5759988248851637,0.6154215111636643,0.1055312577083407,0.0817723797151259,0.1197616861876137,0.020709668374214837,1.0
personhood_legal_status,personhood,natural_general,3,0.48726655960486687,0.4718866142176728,0.5005479299878053,0.7974217661281321,0.7826160540282725,0.8122665493724819,-0.31015520652326517,-0.3117186193846766,-0.3080175603745193,0.0019161856252406762,0.0
personhood_legal_status,personhood,natural_ambiguous,3,0.4783789168350856,0.4355126045036845,0.5442046902434208,0.505004971422601,0.4886993758307541,0.5140848069830116,-0.026626054587515435,-0.0767181269503528,0.0301198832604091,0.05372890796274331,0.3333333333333333
personhood_legal_status,personhood,label_free_theological,3,0.79492826127237,0.7873562125359294,0.8089291810843964,0.5037976782150071,0.4898479054400985,0.5283570051085834,0.29113058305736295,0.2589992074273459,0.3190812756442978,0.030258425493350616,1.0
personhood_legal_status,personhood,explicit_catholic,3,0.8995959083842142,0.8790297435075898,0.9185510661485649,0.46673928497375994,0.4556307208173713,0.4735650730124442,0.4328566234104542,0.4080076824161254,0.4629203453311935,0.027825268950880132,1.0
personhood_legal_status,personhood,integrative,3,0.6859809223864657,0.6715215604987085,0.7089536631641286,0.6941694719443393,0.6620725887231312,0.7196000926810823,-0.008188549557873665,-0.0421325491845221,0.0094489717755772,0.0294038985830822,0.6666666666666666
human_dignity_human_rights,human dignity,natural_general,3,0.5480453420159462,0.5470170177946516,0.5493431083448347,0.7643013275578955,0.7569873376359396,0.778635018627896,-0.21625598554194922,-0.2292919102830612,-0.2095057265014984,0.01129183165543997,0.0
human_dignity_human_rights,human dignity,natural_ambiguous,3,0.5203965157953252,0.4842219831199273,0.5825225752264972,0.5100769552421274,0.4976743027983856,0.5181706592371557,0.01031956055319787,-0.0339486761172283,0.0848482724281115,0.06492265410180086,0.3333333333333333
human_dignity_human_rights,human dignity,label_free_theological,3,0.8080777396308597,0.788767512861348,0.8240778387150042,0.5670508284360288,0.5541509673332365,0.5793702442767718,0.2410269111948309,0.2093972685845763,0.2699268713817676,0.030356985658914894,1.0
human_dignity_human_rights,human dignity,explicit_catholic,3,0.9086967764208106,0.8931095860429527,0.9190512665940078,0.49705693905597287,0.4931960760128428,0.5036057352298434,0.4116398373648376,0.3895038508131092,0.425855190581165,0.01942697351772942,1.0
human_dignity_human_rights,human dignity,integrative,3,0.7339251876348613,0.703002986721215,0.7769004747494049,0.6780143431731337,0.6632139746547332,0.6987665501442605,0.055910844461727595,0.0231055512897037,0.1136865000946717,0.05018830862535972,1.0
body_biological,body,natural_general,3,0.381887479256867,0.3571379071195135,0.4159918339249424,0.7193972272879683,0.716342195033106,0.7224798221957643,-0.3375097480311012,-0.3592042879135925,-0.3064879882708219,0.027568094511464615,0.0
body_biological,body,natural_ambiguous,3,0.35682116317584817,0.2808746468406626,0.4521435224728599,0.3815578933768427,0.3243390401382948,0.4157058432384864,-0.02473673020099453,-0.0671834765397249,0.0364376792343734,0.05428977808746189,0.3333333333333333
body_biological,body,label_free_theological,3,0.7692373109778111,0.7398277672536752,0.8058665273128405,0.402243510284468,0.3725361414245052,0.4285972662727165,0.3669938006933431,0.3334203720942013,0.4002694041566582,0.0334255111670786,1.0
body_biological,body,explicit_catholic,3,0.8665574744482063,0.828205600376753,0.8912582910524591,0.37320041516641916,0.3541150193606237,0.3997931837523464,0.49335705928178725,0.4284124166244065,0.5260935125547834,0.05624433058633695,1.0
body_biological,body,integrative,3,0.6883028606697739,0.6703545343273493,0.6994628882306366,0.5730977574745814,0.5496209752491062,0.587440024668702,0.1152051031951924,0.0881222618214135,0.1498419129815303,0.03154561243525129,1.0
soul_mind,soul,natural_general,3,0.4856937343971129,0.4554060989159128,0.5097729006843873,0.7491626883088373,0.7340258030927534,0.7649741180733295,-0.26346895391172437,-0.2786197041768406,-0.2552012173889422,0.013139189072831424,0.0
soul_mind,soul,natural_ambiguous,3,0.4528020900649301,0.4129495042108737,0.5095517564598179,0.5017105977844464,0.4901657565986694,0.5210413826913508,-0.048908507719516194,-0.0851363731672519,0.0193859998611484,0.05918136335987042,0.3333333333333333
soul_mind,soul,label_free_theological,3,0.7262619307885653,0.7121665986019456,0.7438500372132614,0.521257737514684,0.491407191723125,0.5391828377262625,0.2050041932738812,0.1789834155072812,0.2524428454901363,0.04114749048006924,1.0
soul_mind,soul,explicit_catholic,3,0.8256447150621371,0.7948828535077473,0.8452424150631418,0.45159187048170674,0.427783227741855,0.4729142459873239,0.37405284458043037,0.3219686075204234,0.4174591873212868,0.048333136614925214,1.0
soul_mind,soul,integrative,3,0.6148292561748008,0.5984993407741128,0.6449714994771992,0.6729836200503191,0.6375902285428153,0.6974388738795233,-0.05815436387551826,-0.0854224169545059,-0.0365733002697249,0.024916168187985976,0.0
embodiment_phenomenology,embodiment,natural_general,3,0.4941297456750722,0.4865589723288283,0.5057970174632842,0.7423060318117658,0.7374175548596035,0.7464710120584014,-0.2481762861366935,-0.2564377648252972,-0.2372325110540083,0.009879599109487125,0.0
embodiment_phenomenology,embodiment,natural_ambiguous,3,0.4767708947000811,0.4133219543788822,0.5658057017817987,0.5037413415854685,0.4935172891290403,0.5109272980241141,-0.02697044688538727,-0.0934574832243685,0.0722884126527583,0.08759805817982386,0.3333333333333333
embodiment_phenomenology,embodiment,label_free_theological,3,0.816877065649126,0.7944048738332761,0.8296598469936186,0.5134795052707642,0.5046300136629347,0.5243969534831878,0.3033975603783617,0.2700079203500882,0.3219364624575483,0.02897501828430659,1.0
embodiment_phenomenology,embodiment,explicit_catholic,3,0.9026865335456611,0.879832239052364,0.9200373085419216,0.43962666424521685,0.4373816141792626,0.4410116455960963,0.4630598693004442,0.4388205934562676,0.4795505755816301,0.021442087321141706,1.0
embodiment_phenomenology,embodiment,integrative,3,0.7338670978701632,0.7056276569142826,0.7598592023438115,0.6383180078100981,0.6234290812195615,0.6608026678268675,0.09554909006006514,0.075311766525528,0.1291369279599463,0.029291025523609467,1.0
sexuality_identity_behaviour,sexuality,natural_general,3,0.4483621595914533,0.4132818136121896,0.4669105385402614,0.7215401004976574,0.7088487580778827,0.7312417694199772,-0.2731779409062041,-0.2955669444656931,-0.257619235454851,0.019874528522140857,0.0
sexuality_identity_behaviour,sexuality,natural_ambiguous,3,0.47260082542514614,0.4341761727166073,0.5342532708165381,0.5099375436296508,0.4951253550338257,0.5180833266353058,-0.037336718204504564,-0.0824277765032134,0.0391279157827123,0.06657456361396273,0.3333333333333333
sexuality_identity_behaviour,sexuality,label_free_theological,3,0.8287701855056343,0.8152581745675082,0.8452000937800005,0.495348524838133,0.4773639316380146,0.5120073769068453,0.3334216606675011,0.3032507976606629,0.3678361621419858,0.032501133470686804,1.0
sexuality_identity_behaviour,sexuality,explicit_catholic,3,0.9104083673914155,0.8952126359198571,0.9226201226024342,0.42915641480902894,0.4175810263624901,0.435804696709451,0.4812519525823866,0.459407939210406,0.505039096239944,0.022877553178686602,1.0
sexuality_identity_behaviour,sexuality,integrative,3,0.6982520486297905,0.6803241259944949,0.7094678940929177,0.6482448991550925,0.613093916936101,0.6761045521854497,0.05000714947469797,0.0042195738090451,0.0918702088658578,0.04395690875684062,1.0
disability_functional_impairment,disability,natural_general,3,0.49164313605587745,0.4660869567858023,0.5111548458170728,0.7129953271649804,0.7049959262579231,0.7232096210256299,-0.22135219110910298,-0.2389089694721207,-0.2120547752085571,0.015213472272994426,0.0
disability_functional_impairment,disability,natural_ambiguous,3,0.48109519706788234,0.4087053194134118,0.6027310105995505,0.4889622811867942,0.4705761327713579,0.5082207746497376,-0.0078670841189118,-0.0618708133579461,0.0945102359498128,0.08870603904451858,0.3333333333333333
disability_functional_impairment,disability,label_free_theological,3,0.8282249102541711,0.8237399164422184,0.8362201750489779,0.4746772852105925,0.461787222944521,0.4913230160582184,0.35354762504357856,0.3333916232130985,0.3652985584199398,0.01753559267211147,1.0
disability_functional_impairment,disability,explicit_catholic,3,0.9175913630894158,0.906545547632986,0.9242035610397104,0.4416355538626373,0.4357196070212311,0.4493188172032372,0.4759558092267786,0.4572267304297489,0.4863053735743203,0.016249740569905018,1.0
disability_functional_impairment,disability,integrative,3,0.7652151504237783,0.7545369319088439,0.7806404935582343,0.6027317991716187,0.5735374368651404,0.6210735501126442,0.16248335125215962,0.1409525213717724,0.1869305889391165,0.02312735934294013,1.0
suffering_pain_symptom,suffering,natural_general,3,0.4414348493218667,0.4072616760695204,0.4846555176715872,0.7541948027503164,0.7473337188375355,0.7659282209909551,-0.3127599534284495,-0.3420607923529376,-0.2812727033193679,0.03045296763025548,0.0
suffering_pain_symptom,suffering,natural_ambiguous,3,0.49322769884175627,0.4341441256528001,0.5647420019804378,0.48770274272678177,0.467438091083889,0.523221374810296,0.005524956114974433,-0.0424244059182651,0.0922932396942773,0.07528208626457031,0.3333333333333333
suffering_pain_symptom,suffering,label_free_theological,3,0.8217651044327215,0.7843812404734614,0.8445514594125957,0.4416886992294759,0.4255582533689552,0.4523984861871477,0.38007640520324565,0.3319827542863137,0.4189932060436404,0.04422516943719886,1.0
suffering_pain_symptom,suffering,explicit_catholic,3,0.9083492836646135,0.8928027842973824,0.919237630507538,0.3965686587385991,0.3820037568423665,0.4067131673785045,0.5117806249260143,0.4860896169188778,0.5372338736651714,0.025572957330641927,1.0
suffering_pain_symptom,suffering,integrative,3,0.7170338307058616,0.6876723617713328,0.7595607315852967,0.6409778699110524,0.629883492557702,0.6499787475304669,0.07605596079480913,0.0538896512304882,0.1164893619403084,0.03507058484491899,1.0
suffering_pain_symptom,suffering,critical,3,0.35537115038658906,0.3475850109838586,0.3688812987391152,0.39111019323406787,0.3628013973771846,0.4054962542570102,-0.03573904284747887,-0.0579112432731516,0.0060799013619305,0.03623827470927451,0.3333333333333333
illness_biomedical,illness,natural_general,3,0.4128627364143534,0.381098985803854,0.4373092832090146,0.6868539190821981,0.6589163477445298,0.7133772145694198,-0.2739911826678447,-0.2931972743392282,-0.2509589117236301,0.02137754791791075,0.0
illness_biomedical,illness,natural_ambiguous,3,0.48001612733164883,0.4189223273331868,0.5997250027074968,0.4346620964033407,0.4288248015984766,0.4458384411455097,0.04535403092830823,-0.0244373891912466,0.1709002011090202,0.10895245596986468,0.3333333333333333
illness_biomedical,illness,label_free_theological,3,0.8407577433263217,0.8135212966324173,0.8547276505030136,0.4143516155553315,0.401091903938845,0.433459537456821,0.42640612777099,0.3800617591755963,0.4529323789046889,0.04027530434049701,1.0
illness_biomedical,illness,explicit_catholic,3,0.9179415972152315,0.9047748737986828,0.9269675926343476,0.3815726345593991,0.3700396021024172,0.3942257439094201,0.5363689626558323,0.5105491298892628,0.5569279905319303,0.02363274697744006,1.0
illness_biomedical,illness,integrative,3,0.7105740167445176,0.6944667253853298,0.733273049520245,0.5679506858823006,0.5586169637253262,0.5802462405740808,0.14262333086221698,0.1237360347538972,0.1746560857949187,0.027889338738713385,1.0
illness_biomedical,illness,critical,3,0.34292214796435855,0.3011944028509822,0.368903925493625,0.3123541021890093,0.3091807036363795,0.3186585152891617,0.030568045775349235,-0.0080286847905043,0.0502454102044632,0.033427897752216336,0.6666666666666666
healing_clinical_recovery,healing,natural_general,3,0.4655666753436462,0.4367453513347494,0.4904793267062092,0.7356075752522413,0.7181386896326764,0.7530408482195762,-0.27004089990859514,-0.2813933382979269,-0.2625615215133669,0.009995487789010216,0.0
healing_clinical_recovery,healing,natural_ambiguous,3,0.5324708757432369,0.4704934726308868,0.6319103671176823,0.4493702547702713,0.4261787653629518,0.4851941514983506,0.08310062097296557,0.0098146359827908,0.2057316017547305,0.10687404187441815,1.0
healing_clinical_recovery,healing,label_free_theological,3,0.7827083427077377,0.7709944270167072,0.7983889706985691,0.45258633191819414,0.4370009418786065,0.4808278107694881,0.33012201078954356,0.290166616247219,0.3613880288199625,0.03639713382037763,1.0
healing_clinical_recovery,healing,explicit_catholic,3,0.8888119114368874,0.8666086788010946,0.9046383289681128,0.3944844143813377,0.3818207751870666,0.4195204444029277,0.4943274970555498,0.4470882343981669,0.5225263054140941,0.04116588168107948,1.0
healing_clinical_recovery,healing,integrative,3,0.683815355184504,0.6382169955168124,0.7367721282774884,0.6281091161381441,0.60818326396678,0.6503964204543341,0.055706239046359796,-0.0121794249375216,0.1285888643107083,0.07051705489452317,0.6666666666666666
care_healthcare_service,care,natural_general,3,0.4225514432007617,0.3712498373347838,0.4782945836808129,0.7073485073123437,0.6995268828603317,0.7196453359000549,-0.2847970641115819,-0.3316234658418606,-0.2413507522192419,0.045231177982473926,0.0
care_healthcare_service,care,natural_ambiguous,3,0.48259827045464004,0.4287197940082443,0.5864323646330551,0.37923801752453135,0.3760999625221533,0.3817773341233012,0.10336025293010864,0.0469424598849431,0.2065956087049156,0.08953320678380176,1.0
care_healthcare_service,care,label_free_theological,3,0.8027826381533041,0.779555960800827,0.8292596605875633,0.3991886899736661,0.3836334604408266,0.4253087309637718,0.40359394817963795,0.3742235621077501,0.4456262001467366,0.03734737361171275,1.0
care_healthcare_service,care,explicit_catholic,3,0.9098256287651086,0.8814031718395318,0.9259653441453825,0.3552334155218193,0.3351830748408647,0.3800762136831651,0.5545922132432893,0.5013269581563666,0.5907822693045177,0.0471087570360165,1.0
care_healthcare_service,care,integrative,3,0.6977896420006151,0.6667056170907236,0.7332467869457915,0.5819470229959887,0.5688489629360554,0.5993178318962721,0.11584261900462638,0.0673877851944515,0.1643978240097361,0.04850509729418482,1.0
work_paid_employment,work,natural_general,3,0.40849699976246984,0.3933923699161232,0.4383817572957951,0.7203491014336221,0.7041269964486881,0.7337753977838789,-0.3118521016711522,-0.329428037992808,-0.2953936404880837,0.017044694669938118,0.0
work_paid_employment,work,natural_ambiguous,3,0.3842429722239338,0.3080593534135125,0.4962512005319199,0.3327336799783133,0.3110757079367472,0.3549618643404598,0.05150929224562036,-0.0469025109269473,0.1640877328741868,0.1062061248583281,0.6666666666666666
work_paid_employment,work,label_free_theological,3,0.7773581960696058,0.7563362008642797,0.8133780769342933,0.40260623309699534,0.3931569768520409,0.4213137165656437,0.3747519629726102,0.3410465938446002,0.4200300710609919,0.04074363304347986,1.0
work_paid_employment,work,explicit_catholic,3,0.8808661735003014,0.8521348980480804,0.8987371368583285,0.34946283304181813,0.3362888574082552,0.3621716412664943,0.5314033404584834,0.4899632567815861,0.5624482794500733,0.03734386030640286,1.0
work_paid_employment,work,integrative,3,0.646404672669413,0.5982228381069162,0.7178436991665024,0.6143193797542578,0.5978779265870494,0.6226392829416066,0.032085292915155265,-0.0244164448346904,0.1199657725794529,0.07713640683527186,0.6666666666666666
poverty_income_deprivation,poverty,natural_general,3,0.47610741004052715,0.4512565513624548,0.504465506964931,0.7784413645400535,0.7682894060187077,0.7985664445959282,-0.3023339544995262,-0.3170328546562528,-0.2941009376309972,0.012760248415910494,0.0
poverty_income_deprivation,poverty,natural_ambiguous,3,0.5025966661910949,0.4392442426852008,0.5972045032869375,0.4977643581017867,0.4796050729993511,0.5335168822032753,0.004832308089308302,-0.0621756296021289,0.117033384184204,0.09777925380484927,0.3333333333333333
poverty_income_deprivation,poverty,label_free_theological,3,0.8283378212908835,0.8066157764324481,0.8466340702211171,0.4979477045938891,0.482549329996865,0.5158608030376847,0.3303901166969943,0.2907549733947634,0.3512010894739995,0.03433941298622041,1.0
poverty_income_deprivation,poverty,explicit_catholic,3,0.9060044834381857,0.887445452375744,0.9164905830281674,0.45571312641587186,0.4419665466722211,0.4718770464067456,0.4502913570223139,0.4155684059689984,0.4745240363559463,0.030846003617084495,1.0
poverty_income_deprivation,poverty,integrative,3,0.7243349703126443,0.7001295724678606,0.7600046047262726,0.6732995543498662,0.6525120235935589,0.7034975735032668,0.051035415962777934,-0.0033680010354062,0.0961155387734994,0.050392822247885743,0.6666666666666666
creation_cosmological_origin,creation,natural_general,3,0.4938347100003404,0.4786187963113473,0.5098558767629294,0.7300698565000209,0.7188905736945809,0.7499964767535507,-0.23623514649968036,-0.2427037227405836,-0.2258611167678362,0.00907511813783896,0.0
creation_cosmological_origin,creation,natural_ambiguous,3,0.43233348806140065,0.381068886671059,0.5062125570868178,0.41803895863132173,0.4032659824769846,0.4290782169094413,0.014294529430078966,-0.0480093302383822,0.0844398805792785,0.06657187922116328,0.6666666666666666
creation_cosmological_origin,creation,label_free_theological,3,0.7672818905274729,0.7388144424487487,0.8082087534577368,0.507587107322038,0.461565251931417,0.5684751369289948,0.2596947832054349,0.1863473387469384,0.3466435015263198,0.08100901763666962,1.0
creation_cosmological_origin,creation,explicit_catholic,3,0.8751986850581704,0.8536043399937467,0.8893474736425238,0.43730395661029325,0.4044549079027433,0.4800682866603568,0.43789472844787714,0.3735360533333899,0.4848925657397804,0.05767249978330397,1.0
creation_cosmological_origin,creation,integrative,3,0.6700046954655866,0.6491355904533201,0.695336024187252,0.6500389740802683,0.6353318589389968,0.6678402756406108,0.019965721385318234,-0.0187046851872906,0.0483912365260545,0.03470135484356447,0.6666666666666666
stewardship_resource_management,stewardship,natural_general,3,0.5460332229365233,0.5270650212409372,0.5562594733562,0.7545310291946717,0.7468810469431587,0.762963945424163,-0.20849780625814837,-0.2198160257022214,-0.1989729210042607,0.01053664030897913,0.0
stewardship_resource_management,stewardship,natural_ambiguous,3,0.4914911146366612,0.4585333381788004,0.552208076692847,0.5257604694357539,0.506116672256354,0.5478633147799824,-0.03426935479909273,-0.0893299766011819,0.0289066554219216,0.059534611235265614,0.3333333333333333
stewardship_resource_management,stewardship,label_free_theological,3,0.7973760318128486,0.791678793718714,0.8077482590531271,0.5811907569391074,0.5674305067668636,0.6033949299448986,0.21618527487374103,0.1882838637738153,0.2403177522862635,0.02622088927337332,1.0
stewardship_resource_management,stewardship,explicit_catholic,3,0.8902058859576929,0.8817770488734586,0.8953664578086212,0.48601888304908925,0.4790501020139556,0.4998774055198134,0.4041870029086037,0.3818996433536452,0.4162373161951225,0.019322701189759012,1.0
stewardship_resource_management,stewardship,integrative,3,0.6981557907418465,0.6814211927350674,0.7199486274738357,0.7033873945228838,0.6855666379321111,0.7232682728026533,-0.005231603781037299,-0.0301707207860169,0.0186213546399487,0.024414165180187224,0.3333333333333333
death_biological,death,natural_general,3,0.41094575960086327,0.3834793060180962,0.4254458865435384,0.7584372627372559,0.7411304860948332,0.776595066500672,-0.3474915031363925,-0.3576511800767369,-0.3321403490727239,0.013524577652197712,0.0
death_biological,death,natural_ambiguous,3,0.4475269317274735,0.4005384298077396,0.5297402835050096,0.41876004141491857,0.3916320532828499,0.4351504402210893,0.028766890312554833,-0.0171955488711453,0.0945898432839202,0.05847925684161843,0.6666666666666666
death_biological,death,label_free_theological,3,0.7878966813118163,0.7714732465478841,0.8197138157459919,0.4169005362445755,0.3993962084872371,0.4370779461743688,0.3709961450672408,0.3343953003735153,0.4203176072587548,0.04435111370939967,1.0
death_biological,death,explicit_catholic,3,0.8842947093033048,0.8714402935279515,0.8966318705289194,0.3895942172355407,0.3748559714241167,0.4070194822746475,0.494700492067764,0.4644208112533039,0.5217758991048027,0.028811491690708912,1.0
death_biological,death,integrative,3,0.7016086754401317,0.6804795204008727,0.7216284399498604,0.6094551307704147,0.568525268985503,0.6320749679784776,0.09215354466971697,0.048404552422395,0.1341927969841591,0.04291967071432194,1.0
death_biological,death,critical,3,0.32953081296101616,0.2996831085542117,0.381509578649736,0.36927675983703173,0.3058389983474419,0.4861722962268999,-0.039745946876015605,-0.1864891876726882,0.0756705803022941,0.1338579778189157,0.3333333333333333
dying_terminal_decline,dying,natural_general,3,0.4987269941583273,0.4724148774409687,0.5155215529212743,0.7286283465849118,0.7124885847928407,0.7516110936346058,-0.22990135242658438,-0.240073707351872,-0.2135408092145497,0.014308002187431855,0.0
dying_terminal_decline,dying,natural_ambiguous,3,0.4962056594297697,0.4321044836401898,0.589396145806547,0.4625416142149488,0.4313619066055781,0.4943717083045524,0.03366404521482077,-0.0297867440945262,0.0950244375019945,0.06243184349883199,0.6666666666666666
dying_terminal_decline,dying,label_free_theological,3,0.8376816023534629,0.8109060093292787,0.8620550629206636,0.5224861559845327,0.5203836350564096,0.5262199555773198,0.31519544636893004,0.2846860537519589,0.341671427864254,0.028706001456781274,1.0
dying_terminal_decline,dying,explicit_catholic,3,0.9109451196261723,0.8919663822804821,0.923937794833862,0.4516471325102563,0.4422213940499651,0.4675472211672501,0.45929798711591596,0.4244191611132319,0.4817164007838969,0.030613556231390768,1.0
dying_terminal_decline,dying,integrative,3,0.7382398499127603,0.7163114224580928,0.7763131146253587,0.6314205881480279,0.6262739011011368,0.6391109069246181,0.1068192617647322,0.082984105730211,0.1500392135242219,0.037495661072858455,1.0
dying_terminal_decline,dying,critical,3,0.49538430108668413,0.4850766232865774,0.5070075421267756,0.44406857476083683,0.3966443096157589,0.49098980620889,0.05131572632584724,0.0030789316378094,0.0884323136708185,0.04374979102387569,1.0
grief_psychological,grief,natural_general,3,0.4878416204697242,0.4764898681448055,0.4963509967174138,0.7736921022121998,0.7661656985247056,0.7872362393328278,-0.2858504817424756,-0.2965522427858746,-0.2698147018072918,0.01414435726884708,0.0
grief_psychological,grief,natural_ambiguous,3,0.49727533886620173,0.4424543118449271,0.5843500756869092,0.542755361793136,0.5314798744119765,0.5563485044257269,-0.04548002292693423,-0.0890255625670494,0.0280015712611823,0.06399971120589841,0.3333333333333333
grief_psychological,grief,label_free_theological,3,0.8387151081068142,0.8261923894645017,0.849669403561376,0.4874410641467633,0.4701868290379837,0.5034867435489192,0.35127404396005074,0.3227056459155825,0.3700967022565809,0.025153779789622625,1.0
grief_psychological,grief,explicit_catholic,3,0.9218010934311809,0.9102775042827396,0.9326924586849183,0.46266269302731927,0.4556141806391193,0.4700057608382368,0.45913840040386145,0.4402717434445026,0.477078278045799,0.01842076103928684,1.0
grief_psychological,grief,integrative,3,0.7449815425001076,0.7337362835657495,0.7619967247449452,0.6684183088211698,0.635903243934821,0.6912837606215345,0.07656323367893783,0.0479278585680935,0.1260934808101241,0.043068699570346994,1.0
grief_psychological,grief,critical,3,0.3884483544147476,0.3404711198865549,0.4421022079504988,0.41375024481183037,0.3995399193599498,0.4307665734429531,-0.025301890397082697,-0.0590687994733949,0.0113356345075457,0.035289891009600616,0.3333333333333333
suicide_mental_health,suicide,natural_general,3,0.4643316019099141,0.4315453287335873,0.4923138718978851,0.7589290747803202,0.7474171412985057,0.7732844113090328,-0.294597472870406,-0.3158718125649183,-0.2809705394111476,0.018665123453483506,0.0
suicide_mental_health,suicide,natural_ambiguous,3,0.4886581192473387,0.430129319629951,0.5767325382931724,0.4645586623160318,0.4428807938210926,0.476239230612266,0.024099456931306894,-0.0444266428847859,0.1338517444720798,0.09602340738264856,0.3333333333333333
suicide_mental_health,suicide,label_free_theological,3,0.8220280572533333,0.8007909854580989,0.8492339460196966,0.5030229164667986,0.4877171568406853,0.5144786854799962,0.3190051407865347,0.2863122999781027,0.3615167891790113,0.0385517254577764,1.0
suicide_mental_health,suicide,explicit_catholic,3,0.9125595530611124,0.903684098644599,0.9173262930054898,0.4339331148903754,0.4123173483225412,0.4578083434344277,0.47862643817073697,0.4458757552101712,0.5050089446829487,0.030076548634507205,1.0
suicide_mental_health,suicide,integrative,3,0.7195070195482357,0.7158189803061837,0.7252471259730062,0.6595166838328469,0.6388514901431409,0.6799267019405413,0.05999033571538873,0.0358922783656424,0.0863956358298653,0.0253306100532798,1.0
suicide_mental_health,suicide,critical,3,0.36444837020677073,0.3035326613687097,0.4170591687693309,0.4302539662124947,0.3258504340014653,0.5612705318973763,-0.06580559600572393,-0.1885172514151047,0.0134182360306885,0.10776306583788989,0.3333333333333333
euthanasia_assisted_dying,euthanasia,natural_general,3,0.5204729206489445,0.4982297934723789,0.5355491461074825,0.7808769681628341,0.7703323182903294,0.787507084754667,-0.2604040475138897,-0.2721025248179505,-0.2519579386471845,0.010458705146292461,0.0
euthanasia_assisted_dying,euthanasia,natural_ambiguous,3,0.4514212349046474,0.4199486392640146,0.4956269878240929,0.48170600680229975,0.4686020525189094,0.4984132247174153,-0.0302847718976523,-0.0784645854534006,0.0270249353051835,0.05333409759219971,0.3333333333333333
euthanasia_assisted_dying,euthanasia,label_free_theological,3,0.8345656734463619,0.82014605520398,0.8446458285179433,0.5393130963631269,0.5310291371328608,0.5504384832520534,0.295252577083235,0.2697075719519266,0.3136166913850825,0.022818338834745728,1.0
euthanasia_assisted_dying,euthanasia,explicit_catholic,3,0.9121838144818813,0.9049862065301028,0.9185452091000544,0.47208630198073087,0.4683395096112479,0.4780220173712838,0.4400975125011506,0.4269641891588189,0.4502056994888067,0.011912411094233497,1.0
euthanasia_assisted_dying,euthanasia,integrative,3,0.7151578175800296,0.7009051204732625,0.7263698784619707,0.7011911707304314,0.6711051618113831,0.7338205491585829,0.013966646849598132,-0.0329154286853203,0.0470932919934724,0.04174036110404908,0.6666666666666666
